capacity,demand_scenario,market_condition,replication,dp_revenue,dp_time,saa_revenue,saa_time,revenue_gap,num_eval_paths,eval_seed
7,base,budget,52,1433.8514491788246,605.119548,1378.0277567299104,35.725319147109985,3.8932688934327753,1000,52000
7,base,budget,53,1439.2515137614348,605.148239,1374.4471857302656,36.00335502624512,4.502640949934132,1000,53000
7,base,budget,54,1457.076673043515,619.131129,1417.5454803197651,35.918262004852295,2.713048218744581,1000,54000
7,base,budget,55,1449.3282423024123,635.379551,1396.9829448804396,38.617902755737305,3.611693741565166,1000,55000
7,base,budget,56,1521.8407411598541,631.008452,1491.1974779983607,37.48448705673218,2.0135656992688356,1000,56000
7,base,budget,57,1461.4062474664472,623.388696,1401.3129711971005,37.760339975357056,4.112017200797301,1000,57000
7,base,budget,58,1379.087860174537,619.892262,1307.0731550131466,36.65571618080139,5.221908425201871,1000,58000
7,base,budget,59,1493.7470753772052,639.341584,1471.445624764321,36.929786682128906,1.4929870645773453,1000,59000
7,base,budget,60,1425.2576357334412,621.991434,1377.1133188850013,37.5141339302063,3.3779378297219083,1000,60000
7,base,budget,61,1467.1575881541935,627.43724,1396.5308874168704,37.73551106452942,4.813845581930796,1000,61000
7,base,budget,62,1460.5717012059695,649.84039,1412.4681828791938,38.84977889060974,3.2934718841298505,1000,62000
7,base,budget,63,1461.020335102549,647.302113,1424.501563745791,39.56393527984619,2.4995388824752345,1000,63000
7,base,budget,64,1494.8125071954519,657.246462,1491.3986117992465,37.090205907821655,0.22838284933877553,1000,64000
7,base,budget,65,1452.907436290024,642.240583,1397.156599395204,37.47237682342529,3.837191241664976,1000,65000
7,base,budget,66,1490.062191123106,646.739695,1437.3879554095174,38.06758403778076,3.5350360560377942,1000,66000
7,base,budget,67,1446.8629290884787,630.598577,1389.4278752121525,37.743602991104126,3.9696264740510183,1000,67000
7,base,budget,68,1439.573458894932,642.904098,1389.369866954325,39.30550503730774,3.4873935491381562,1000,68000
7,base,budget,69,1493.7792156215962,654.916378,1468.9081190713048,38.31988787651062,1.6649780831193315,1000,69000
7,base,budget,70,1488.4238837163366,637.827336,1435.4268415010706,35.82377791404724,3.5606148755784246,1000,70000
7,base,budget,71,1448.868864019157,622.988799,1382.7767213079437,36.895174741744995,4.561637312563531,1000,71000
7,base,budget,72,1435.2985022285873,628.149575,1378.7245704876807,35.788400173187256,3.941614350817217,1000,72000
7,base,budget,73,1476.5925256833184,618.720704,1425.7627153870685,35.65973615646362,3.4423721786569064,1000,73000
7,base,budget,74,1433.5322191154248,609.137142,1367.0308837217158,36.59567308425903,4.638984356748141,1000,74000
7,base,budget,75,1477.712419813134,617.59463,1429.0770156558624,36.468135833740234,3.2912631378859074,1000,75000
7,base,budget,76,1455.1321579941937,608.617789,1406.2137849407297,35.62132120132446,3.361782143616067,1000,76000
7,base,budget,77,1487.1868044494759,622.818903,1431.1811382519716,36.15339112281799,3.7658797153082846,1000,77000
7,base,budget,78,1448.1376615044417,662.910032,1395.3407329678646,35.83197474479675,3.645850110805583,1000,78000
7,base,budget,79,1462.0533258672551,667.393586,1414.46135922425,36.83796215057373,3.2551457461221385,1000,79000
7,base,budget,80,1465.326506609122,678.261794,1419.054349899637,36.75248885154724,3.1578052059238533,1000,80000
7,base,budget,81,1439.3365457438858,667.936709,1362.8350520864988,36.94342398643494,5.315052541645092,1000,81000
7,base,budget,82,1426.2109260913085,670.762129,1363.6928800293786,36.474539041519165,4.383506318610786,1000,82000
7,base,budget,83,1441.990019604472,667.107873,1386.0049933351488,36.179152965545654,3.882483616958707,1000,83000
7,base,budget,84,1441.2797261649507,673.866722,1361.0714769507297,36.17965507507324,5.565071634473363,1000,84000
7,base,budget,85,1477.4284692154522,680.863115,1438.2181464736648,36.57230281829834,2.653957437452724,1000,85000
7,base,budget,86,1421.5888353252046,614.52309,1360.2504386945604,35.51463603973389,4.314777599995172,1000,86000
7,base,budget,87,1462.6016122151093,618.830964,1394.896303314376,38.75863718986511,4.629101208099567,1000,87000
7,base,budget,88,1484.9412425641215,634.346488,1410.0576346156015,37.036635875701904,5.042866734525788,1000,88000
7,base,budget,89,1445.1115826063224,621.181197,1359.3371778307228,36.80219388008118,5.935486630098255,1000,89000
7,base,budget,90,1485.0996143046993,633.415479,1436.2985525900529,37.15615892410278,3.2860463530249047,1000,90000
7,base,budget,91,1414.8727710182484,620.624685,1352.1865513294672,36.827412366867065,4.430519900645731,1000,91000
7,base,budget,92,1436.8547984477455,620.440719,1404.708121654876,36.77764821052551,2.2372947376170416,1000,92000
7,base,budget,93,1419.9586324864433,619.171116,1362.9535879245664,36.21212100982666,4.0145567101526956,1000,93000
7,base,budget,94,1502.2073122626052,642.199289,1468.9213869825298,37.434898853302,2.2158010421305008,1000,94000
7,base,budget,95,1451.5253873017277,639.103911,1390.8577825952684,40.510597705841064,4.17957586117289,1000,95000
7,base,budget,96,1525.4281375171404,647.033371,1484.6623748813995,37.49955201148987,2.672414493552819,1000,96000
7,base,budget,97,1464.1496056695532,647.693447,1405.4414629944588,36.9213330745697,4.0097092843355515,1000,97000
7,base,budget,98,1429.715235097766,624.807046,1366.5271335984132,37.60991883277893,4.419628465037088,1000,98000
7,base,budget,99,1508.3579939000374,636.742989,1464.186179237093,38.3192138671875,2.928470220039272,1000,99000
7,base,standard,0,2105.867769032779,676.947251,2086.9991663144606,37.62593197822571,0.8960013062446358,1000,0
7,base,standard,1,2076.0643721628867,698.214439,2060.7895227198915,37.35054898262024,0.7357599141823125,1000,1000
7,base,standard,2,2222.597424606289,712.147956,2218.250897787632,37.76753306388855,0.19556068816318864,1000,2000
7,base,standard,3,2120.090676502993,700.909501,2114.748818283658,39.124855041503906,0.2519636673345747,1000,3000
7,base,standard,4,2074.0347917246554,681.593558,2040.903471525219,36.515515089035034,1.5974331930992463,1000,4000
7,base,standard,5,2042.194263055766,686.06483,1982.348022821508,37.691659927368164,2.9304871390985654,1000,5000
7,base,standard,6,2144.8842658866024,699.687247,2134.085553351475,36.40696310997009,0.5034636463550007,1000,6000
7,base,standard,7,2185.913993305318,694.33016,2153.1255715077696,36.24731707572937,1.4999868200655528,1000,7000
7,base,standard,8,2131.9499321349167,710.470062,2087.011701959628,38.88967299461365,2.107846413179493,1000,8000
7,base,standard,9,2146.466363781095,720.241303,2112.2912054088356,37.54916572570801,1.5921590456259622,1000,9000
7,base,standard,10,2236.338940110307,724.487748,2211.1592989436754,37.711451053619385,1.1259313476600934,1000,10000
7,base,standard,11,2064.565867118245,689.308765,2057.588714539269,38.81214427947998,0.3379476862472254,1000,11000
7,base,standard,12,2180.7086011488022,710.101478,2153.6410101711267,38.63126301765442,1.2412291565877378,1000,12000
7,base,standard,13,2163.191763947166,720.891894,2141.2366243565943,36.17259097099304,1.0149419000426478,1000,13000
7,base,standard,14,2104.0950851928055,687.748242,2083.272104613056,37.47175884246826,0.9896406643543632,1000,14000
7,base,standard,15,2040.0085315651068,685.216725,2009.2844229011519,36.93095588684082,1.5060774594105826,1000,15000
7,base,standard,16,2192.0423679657306,705.174319,2173.907144358404,38.04093313217163,0.8273208525689498,1000,16000
7,base,standard,17,2168.205879560448,710.29078,2146.561836676917,37.92936992645264,0.9982466650223555,1000,17000
7,base,standard,18,2016.539437935137,706.822647,1977.0338631365087,36.94043684005737,1.9590777177698298,1000,18000
7,base,standard,19,2128.2120258204527,689.303077,2094.9011161030216,35.84193515777588,1.5652063475484441,1000,19000
7,base,standard,20,2186.8162197048846,707.674843,2193.9088494891207,37.86407494544983,-0.32433588704556476,1000,20000
7,base,standard,21,2097.8005476419776,690.905711,2067.7714315551975,38.02791500091553,1.4314571573801014,1000,21000
7,base,standard,22,2152.0899238108123,703.9696,2156.8700808941335,38.35484504699707,-0.22211697710366893,1000,22000
7,base,standard,23,2104.9525367072706,696.424927,2069.0292726592384,37.96333384513855,1.7066068436975876,1000,23000
7,base,standard,24,2040.287112681352,684.705987,1984.2357575503984,38.086257219314575,2.747228798465074,1000,24000
7,base,standard,25,2146.041985004419,686.795248,2106.430435857152,36.827627182006836,1.8457956286062769,1000,25000
7,base,standard,26,2127.6210646301556,697.599366,2090.3132029801127,36.9838011264801,1.7535012352647557,1000,26000
7,base,standard,27,2119.328453471108,694.453061,2097.4255687204236,38.94860482215881,1.0334823144006298,1000,27000
7,base,standard,28,2211.0641833256454,718.817439,2206.270341709038,37.83943200111389,0.216811508809173,1000,28000
7,base,standard,29,2075.6999315050602,700.855221,2064.6901519112657,37.146157026290894,0.5304128706990652,1000,29000
7,base,standard,30,2188.6233713405695,714.422434,2152.9638030184165,36.0081992149353,1.6293149743855182,1000,30000
7,base,standard,31,2017.233143926343,673.689052,1945.3190427116529,37.575576066970825,3.564987092900751,1000,31000
7,base,standard,32,2257.9399390056947,738.477258,2243.3251093647796,37.97561812400818,0.6472638792753223,1000,32000
7,base,standard,33,2156.3542286267502,713.096692,2141.6928193056374,37.39706230163574,0.6799165520430192,1000,33000
7,base,standard,34,2175.859711340427,697.059173,2128.995384565116,37.47786092758179,2.153830347198276,1000,34000
7,base,standard,35,2103.3394343349237,689.63345,2055.5513819154676,38.34809398651123,2.2720085802302616,1000,35000
7,base,standard,36,2138.591758937306,699.028219,2134.066705498992,35.72325420379639,0.2115903336578154,1000,36000
7,base,standard,37,2094.563199450795,682.581027,2053.070574476989,35.854270935058594,1.9809679165892695,1000,37000
7,base,standard,38,2135.936413348543,686.041338,2119.574847223526,36.39647817611694,0.7660137269426766,1000,38000
7,base,standard,39,2128.665346870481,677.648341,2099.3366589122247,36.57436990737915,1.3777970314297874,1000,39000
7,base,standard,40,2178.636033689125,695.074961,2159.2303178720877,38.677074909210205,0.890727754290243,1000,40000
7,base,standard,41,2168.519882308252,691.958721,2116.021964286607,38.1454861164093,2.42091015396937,1000,41000
7,base,standard,42,2189.4311981956666,705.724874,2168.7881190941575,36.899571895599365,0.9428512354497041,1000,42000
7,base,standard,43,2194.0886676164387,712.848045,2177.8522848280245,37.75464415550232,0.7400057722394905,1000,43000
7,base,standard,44,2059.6907400155183,697.00692,2048.565294077803,36.43501806259155,0.5401512820138845,1000,44000
7,base,standard,45,2079.3999568671516,683.699205,2003.4671790001844,36.64704990386963,3.6516677619522695,1000,45000
7,base,standard,46,2250.4193834716043,712.519431,2221.993939291332,36.203845262527466,1.2631176388296936,1000,46000
7,base,standard,47,2195.916533548424,718.313976,2147.981465149864,35.8692421913147,2.1829185065199495,1000,47000
7,base,standard,48,2075.406987586582,685.653064,2051.4168650057104,35.178893089294434,1.155923764560943,1000,48000
7,base,standard,49,2239.316406007153,703.212071,2216.735596396967,37.15219831466675,1.008379590736309,1000,49000
7,base,standard,50,2158.287459039422,693.435334,2148.941212010378,37.13359308242798,0.4330399544277523,1000,50000
7,base,standard,51,2144.131460880349,665.716935,2078.5145099265164,37.436317920684814,3.060304470645251,1000,51000
7,base,standard,52,2086.9962049284127,666.115209,2066.336994209863,36.75069713592529,0.9899016907535955,1000,52000
7,base,standard,53,2055.917072079067,661.627551,2025.9793044502492,36.44235110282898,1.4561758368270692,1000,53000
7,base,standard,54,2088.4840192863458,673.847703,2091.3116824689855,41.27289891242981,-0.13539309645309097,1000,54000
7,base,standard,55,2142.6498089499864,679.879566,2111.9450639346974,43.617680072784424,1.433026754396979,1000,55000
7,base,standard,56,2214.654231012359,696.096776,2212.3281385005675,36.93313002586365,0.10503185911456066,1000,56000
7,base,standard,57,2128.3367117549324,708.489376,2106.3166473632805,37.96253180503845,1.0346137558983848,1000,57000
7,base,standard,58,2006.3389682959066,710.312945,1992.9374940985067,38.598875999450684,0.6679566319136255,1000,58000
7,base,standard,59,2204.3514554123185,735.198585,2186.1077795421565,35.9285569190979,0.8276210141249694,1000,59000
7,base,standard,60,2102.2043416246547,709.376939,2091.364425113577,36.58184313774109,0.5156452346920881,1000,60000
7,base,standard,61,2147.660289809639,723.385183,2117.2671252996406,36.810460805892944,1.4151756054814544,1000,61000
7,base,standard,62,2135.4818181846454,720.307722,2114.419909582877,36.483705043792725,0.9862836771737422,1000,62000
7,base,standard,63,2131.114866579328,715.739851,2114.3337910394093,36.333247900009155,0.7874317711862304,1000,63000
7,base,standard,64,2206.259077117857,724.982694,2229.2427923021482,36.10290193557739,-1.0417505098411177,1000,64000
7,base,standard,65,2101.8905717927805,704.508486,2072.040730218456,38.24732303619385,1.4201425124079932,1000,65000
7,base,standard,66,2181.3496381139025,705.155795,2179.4367202766693,37.69670796394348,0.08769423313940536,1000,66000
7,base,standard,67,2109.936535817886,677.305547,2101.741238767178,36.482993841171265,0.3884143864797047,1000,67000
7,base,standard,68,2127.1692774014305,694.502666,2105.2648320432368,36.67762279510498,1.029746226165525,1000,68000
7,base,standard,69,2205.9027707996433,711.329138,2207.127329808836,36.19020891189575,-0.05551282791800406,1000,69000
7,base,standard,70,2211.7074472771264,713.543768,2188.1636419491397,36.6307897567749,1.06450811824014,1000,70000
7,base,standard,71,2118.5601504814167,680.749537,2090.13661278976,36.48041915893555,1.341644120191624,1000,71000
7,base,standard,72,2094.1937097496966,683.275144,2070.6263099979524,37.2508590221405,1.1253686629858644,1000,72000
7,base,standard,73,2113.3467077676305,677.946782,2072.989018441161,36.99252891540527,1.909657756492783,1000,73000
7,base,standard,74,2065.963204015299,668.792686,2018.5140575245794,38.07529592514038,2.296708208476324,1000,74000
7,base,standard,75,2133.2516043503233,683.762021,2124.6257817663736,36.33360576629639,0.404350924492878,1000,75000
7,base,standard,76,2142.4383019497923,690.229886,2110.1326873739717,39.153789043426514,1.5078900776941768,1000,76000
7,base,standard,77,2156.4673049092544,697.23537,2116.034505216072,37.51710510253906,1.8749553773032464,1000,77000
7,base,standard,78,2121.1885013887018,687.749169,2109.220294691919,35.72568202018738,0.5642217412053284,1000,78000
7,base,standard,79,2159.8820655195286,685.561696,2121.96948019368,35.53935503959656,1.755308122192749,1000,79000
7,base,standard,80,2120.1257979065244,684.508647,2117.23316618095,35.52357816696167,0.13643679674247847,1000,80000
7,base,standard,81,2125.4327451095896,684.250284,2094.1522235680654,36.2320237159729,1.4717248340836744,1000,81000
7,base,standard,82,2087.2629306878785,671.505247,2065.9869671897754,36.684478998184204,1.0193235928878064,1000,82000
7,base,standard,83,2104.537302674646,661.786301,2078.1828402738597,35.40318202972412,1.252268722787313,1000,83000
7,base,standard,84,2069.527672765516,668.643157,2022.1801432977913,35.38249397277832,2.287842298066687,1000,84000
7,base,standard,85,2167.4896054991614,705.462776,2151.298418337449,35.37977600097656,0.7470018366239595,1000,85000
7,base,standard,86,2062.5539679095514,654.677066,2032.5632810020873,35.56235909461975,1.4540558634623468,1000,86000
7,base,standard,87,2149.204364219845,661.840022,2144.030403785598,35.30958366394043,0.2407384109386497,1000,87000
7,base,standard,88,2158.689134602621,665.495938,2111.037948775388,35.45865321159363,2.207413057462055,1000,88000
7,base,standard,89,2102.1022737957214,650.497682,2053.430291131974,36.46360111236572,2.3153955576034506,1000,89000
7,base,standard,90,2182.6770383036796,686.09099,2162.4666342699593,36.83392095565796,0.9259456932495774,1000,90000
7,base,standard,91,2033.9140393099067,663.879889,1985.6846419078408,35.45905590057373,2.3712603615455525,1000,91000
7,base,standard,92,2105.8165024013824,663.585669,2100.7413057337703,36.032352924346924,0.2410084953662655,1000,92000
7,base,standard,93,2064.263680960903,653.902878,2052.087505120091,36.71891713142395,0.5898556445630072,1000,93000
7,base,standard,94,2177.3542981937862,669.833337,2169.6050484142024,36.226253032684326,0.35590210495426305,1000,94000
7,base,standard,95,2133.0347499737004,674.704596,2113.247116269231,36.03910207748413,0.9276751681946801,1000,95000
7,base,standard,96,2240.4799352212726,692.245278,2214.5799710931988,36.88726019859314,1.1560007175657188,1000,96000
7,base,standard,97,2164.691490107608,704.947059,2143.709936010468,36.19917321205139,0.9692630193735783,1000,97000
7,base,standard,98,2087.988884421552,851.809733,2064.8680040112267,47.830010175704956,1.1073277536499249,1000,98000
7,base,standard,99,2179.2296570625754,870.552006,2187.371414754899,41.98475909233093,-0.37360714443002013,1000,99000
7,base,luxury,0,4002.071998225291,1541.805222,3901.562146622807,36.512286901474,2.5114453624785984,1000,0
7,base,luxury,1,3900.823942063251,1586.494662,3819.8868911082627,35.5906720161438,2.0748706467428595,1000,1000
7,base,luxury,2,4132.293185530084,1685.848423,3955.6704289638906,35.56018781661987,4.274206805670699,1000,2000
7,base,luxury,3,4031.14073710048,1652.3557,3889.1145517088166,35.39638924598694,3.5232256736791525,1000,3000
7,base,luxury,4,3923.6151681781253,1532.582166,3821.0203372742403,35.24612522125244,2.6148036060203985,1000,4000
7,base,luxury,5,3831.556708128005,1471.769642,3784.410182351066,36.23897194862366,1.2304796553558948,1000,5000
7,base,luxury,6,4049.483016333627,1450.474062,3897.9114246070603,35.529210805892944,3.742986230963339,1000,6000
7,base,luxury,7,4100.92651138434,1395.055187,3971.1219807755288,36.93549084663391,3.165248883355233,1000,7000
7,base,luxury,8,3978.8796345586575,1351.854395,3877.6689966743934,35.835447788238525,2.5436968991269953,1000,8000
7,base,luxury,9,3996.1571203819385,1383.462102,3879.1512885296775,36.59086060523987,2.927958744552017,1000,9000
7,base,luxury,10,4144.142964501575,1420.382066,4030.2066734704563,36.93121576309204,2.749333022704301,1000,10000
7,base,luxury,11,3923.2706034433513,1192.52364,3796.4421716028705,35.21588468551636,3.232721998048435,1000,11000
7,base,luxury,12,4069.5520933937587,1299.387359,3914.822663085911,35.465946197509766,3.8021243310541575,1000,12000
7,base,luxury,13,4016.338205072607,1320.220677,3925.076883440811,36.59612202644348,2.2722519113687563,1000,13000
7,base,luxury,14,3980.6306855480643,1242.280841,3863.0548460430805,37.74972605705261,2.953698767681475,1000,14000
7,base,luxury,15,3859.4987507612605,1190.17257,3787.124608927772,35.96400570869446,1.8752212789086447,1000,15000
7,base,luxury,16,4111.995477193089,1326.012333,3984.733743895973,36.13503694534302,3.0948899142269153,1000,16000
7,base,luxury,17,4061.235663840101,1415.142591,3943.434370836937,35.31002187728882,2.9006268720632953,1000,17000
7,base,luxury,18,3824.565860989162,1196.125928,3762.412667283533,36.03510284423828,1.6251045468871577,1000,18000
7,base,luxury,19,4017.7660319701645,1229.355922,3910.596598408546,35.6760368347168,2.6673886112045833,1000,19000
7,base,luxury,20,4116.976815463342,1316.982544,3995.060217300421,36.59263372421265,2.9613136927320833,1000,20000
7,base,luxury,21,3957.159994005007,1237.779686,3844.1435105209925,35.660627126693726,2.855999849771839,1000,21000
7,base,luxury,22,4027.803162480599,1357.304447,3905.2720821217863,36.99681997299194,3.042131787873904,1000,22000
7,base,luxury,23,3942.219028139702,1286.330426,3830.197032160788,37.439228773117065,2.8415974652675855,1000,23000
7,base,luxury,24,3813.735200807032,1283.867518,3739.5460867000575,35.519834756851196,1.9453137200316175,1000,24000
7,base,luxury,25,4039.37666297508,1279.688829,3916.5639099079635,35.96146607398987,3.0403887360348896,1000,25000
7,base,luxury,26,3981.9863600855588,1245.526005,3866.577213610464,35.66147589683533,2.898280808591601,1000,26000
7,base,luxury,27,4020.4688948930166,1217.707832,3896.747554133553,35.68090081214905,3.0772863562411863,1000,27000
7,base,luxury,28,4149.58423126606,1458.467423,3944.9512439191058,35.46215009689331,4.931409412179095,1000,28000
7,base,luxury,29,3928.508524887015,1350.61847,3802.83062843732,36.21760296821594,3.1991249517094986,1000,29000
7,base,luxury,30,4081.8247957918898,1308.003107,3975.661102979283,36.56281280517578,2.600888037185109,1000,30000
7,base,luxury,31,3842.3040088078087,1103.91201,3765.6685859561576,35.38766002655029,1.9945174217338828,1000,31000
7,base,luxury,32,4246.414901948034,1429.553915,4064.189463639905,36.032265186309814,4.291277289568032,1000,32000
7,base,luxury,33,4043.4462522572726,1301.007016,3912.9792813507474,37.270703077316284,3.2266280486278593,1000,33000
7,base,luxury,34,4087.3502305084576,1318.178754,3935.5367617696147,35.68488597869873,3.7142270707728806,1000,34000
7,base,luxury,35,3963.99547510476,1272.594857,3850.3591924511757,35.28529500961304,2.8667107055812426,1000,35000
7,base,luxury,36,4024.9359711637435,1377.603137,3902.6755656719424,36.24038004875183,3.0375739233548975,1000,36000
7,base,luxury,37,3943.35978169355,1217.469159,3854.602010460369,35.60007381439209,2.2508159576314934,1000,37000
7,base,luxury,38,4045.8527476051927,1333.662985,3896.2630020692545,35.786219120025635,3.6973601084340704,1000,38000
7,base,luxury,39,4043.681334522966,1234.981653,3904.7270414073037,36.89996814727783,3.436331442078261,1000,39000
7,base,luxury,40,4087.678279879268,1330.548885,3920.953336816798,35.38462710380554,4.078719792678842,1000,40000
7,base,luxury,41,4040.4899048512752,1269.079958,3952.6447712854706,35.63310718536377,2.174120852531572,1000,41000
7,base,luxury,42,4077.9939593914733,1354.062916,3946.2899435362465,35.34096312522888,3.2296275366450007,1000,42000
7,base,luxury,43,4118.43980006027,1312.764695,3964.833514935589,35.545405864715576,3.7297202965655285,1000,43000
7,base,luxury,44,3894.424358160674,1313.578312,3774.5584175137365,35.24741291999817,3.077885962677928,1000,44000
7,base,luxury,45,3900.4588119007344,1153.950253,3870.8091475136857,36.61104202270508,0.7601583766654388,1000,45000
7,base,luxury,46,4152.6252768547865,1368.824135,4019.6457247807416,35.839051961898804,3.202300790664264,1000,46000
7,base,luxury,47,4041.177576673194,1418.507057,3932.118647570527,36.85769510269165,2.6986918301285585,1000,47000
7,base,luxury,48,3941.3274668259814,1241.302733,3774.056782343252,35.42857098579407,4.244018947693157,1000,48000
7,base,luxury,49,4184.726329727872,1420.960191,4017.2146035901815,35.885273933410645,4.002931444947893,1000,49000
7,base,luxury,50,4046.9059504629604,1367.156283,3883.869241552547,35.54029417037964,4.028675509292777,1000,50000
7,base,luxury,51,4032.392900334455,1210.838845,3942.7341854220454,36.16374206542969,2.223461778860222,1000,51000
7,base,luxury,52,3955.1660208764747,1237.104576,3854.773277285498,36.34824514389038,2.5382687619451563,1000,52000
7,base,luxury,53,3897.656842387682,1182.408771,3808.945379211723,35.29356288909912,2.276020356928472,1000,53000
7,base,luxury,54,3966.895973289801,1350.187401,3814.8277704050465,35.676183223724365,3.833430569106714,1000,54000
7,base,luxury,55,4025.336756017243,1237.382544,3876.213150598836,36.64538788795471,3.704624344671055,1000,55000
7,base,luxury,56,4156.27044024316,1352.079855,3971.5461409086565,35.97293424606323,4.444472562370034,1000,56000
7,base,luxury,57,4028.9807826111332,1248.290727,3882.2989132669923,36.11265587806702,3.6406693716984733,1000,57000
7,base,luxury,58,3813.205254012295,1199.708743,3707.9776452803662,35.988269090652466,2.7595579498692637,1000,58000
7,base,luxury,59,4117.711517104175,1338.16886,3928.5943080924785,36.159618854522705,4.592774608569355,1000,59000
7,base,luxury,60,4014.4566348786047,1233.1876,3878.631304439302,35.53887414932251,3.3834050979457193,1000,60000
7,base,luxury,61,4033.057519597511,1277.704769,3922.725628053599,35.5245361328125,2.7356885193872227,1000,61000
7,base,luxury,62,3997.3427326219908,1246.619472,3905.184839061932,36.01847290992737,2.3054789074743476,1000,62000
7,base,luxury,63,4005.7718903460686,1334.6287,3866.3257395826085,36.79567503929138,3.481130593070615,1000,63000
7,base,luxury,64,4181.764296856043,1398.440793,3965.0729803149848,35.79091691970825,5.181815644271782,1000,64000
7,base,luxury,65,3945.3458524427724,1253.016265,3860.8783828237642,35.8447380065918,2.1409395469527697,1000,65000
7,base,luxury,66,4098.982585550295,1422.400826,3953.25642287501,36.45079493522644,3.5551788677755805,1000,66000
7,base,luxury,67,3997.3329421355797,1234.826148,3904.5175147111086,35.463369846343994,2.321933868608013,1000,67000
7,base,luxury,68,3977.773505784537,1302.87793,3825.726428294245,35.36943078041077,3.8224166677459848,1000,68000
7,base,luxury,69,4133.632665118833,1390.799067,3921.3526792878374,35.692551136016846,5.135434205905494,1000,69000
7,base,luxury,70,4132.264562950144,1383.587044,3972.454371720631,35.643473863601685,3.867375595027722,1000,70000
7,base,luxury,71,4025.3462991804427,1254.687642,3865.8307249384516,36.807318925857544,3.9627789110832112,1000,71000
7,base,luxury,72,3972.933459496758,1333.673426,3850.8216029592913,35.9162859916687,3.073594304620808,1000,72000
7,base,luxury,73,3966.8617881590144,1273.681977,3883.510032105172,35.3395721912384,2.1012014157550314,1000,73000
7,base,luxury,74,3961.2936355255883,1203.46775,3822.0303166344966,35.53384709358215,3.5156020155171905,1000,74000
7,base,luxury,75,4016.2006227151824,1275.500961,3895.634931045182,35.194084882736206,3.0019837900550668,1000,75000
7,base,luxury,76,4000.367688982496,1256.591911,3884.982970438791,36.14539289474487,2.884352827403554,1000,76000
7,base,luxury,77,4045.8308580817384,1252.320461,3968.283755104663,36.40764594078064,1.9167163852678408,1000,77000
7,base,luxury,78,4016.971092066857,1257.476215,3846.9807367382587,36.99971270561218,4.231804298126855,1000,78000
7,base,luxury,79,4051.3296613580883,1243.842223,3917.469735756616,36.35697793960571,3.3040985748022207,1000,79000
7,base,luxury,80,3998.946074526657,1278.740928,3865.842824978254,35.748461961746216,3.328458225437757,1000,80000
7,base,luxury,81,3972.2725294438474,1249.905135,3846.7718096472436,36.31622123718262,3.1594186669305637,1000,81000
7,base,luxury,82,3919.8166768595825,1210.717427,3817.6032590468003,35.43629813194275,2.6076070959183713,1000,82000
7,base,luxury,83,3985.6179750578995,1223.054222,3844.9870728696524,36.26252818107605,3.5284591515875063,1000,83000
7,base,luxury,84,3877.3789687685457,1341.13121,3871.9341338495065,35.23360204696655,0.1404256577161085,1000,84000
7,base,luxury,85,4073.0346003173613,1413.876591,3938.492524077289,35.42405819892883,3.303239217010064,1000,85000
7,base,luxury,86,3890.328693354311,1363.883119,3786.1422885190636,36.662182092666626,2.678087458605351,1000,86000
7,base,luxury,87,4091.0225473599385,1347.374406,3915.0259907855375,35.26265096664429,4.302018738273074,1000,87000
7,base,luxury,88,4059.9768750522467,1274.61223,3945.518071536621,35.83045792579651,2.8191984101917527,1000,88000
7,base,luxury,89,3946.7574663565574,1227.489393,3860.879503909667,35.78631901741028,2.175911825820104,1000,89000
7,base,luxury,90,4061.114306863302,1332.510073,3942.1613764460985,35.96672201156616,2.929071221072806,1000,90000
7,base,luxury,91,3854.3468157258158,1169.436572,3758.6302382214826,36.3446261882782,2.4833410712758774,1000,91000
7,base,luxury,92,4002.526175053504,1269.848321,3854.831854496113,34.92761707305908,3.6900276000173022,1000,92000
7,base,luxury,93,3951.568027940701,1165.946695,3822.0296821419724,35.41017484664917,3.2781504679355233,1000,93000
7,base,luxury,94,4099.840207308333,1334.477528,3957.8369855585847,36.908174991607666,3.463628204255747,1000,94000
7,base,luxury,95,4055.7736286333834,1351.998833,3879.931197116566,35.68401789665222,4.3356076452439565,1000,95000
7,base,luxury,96,4152.333753237029,1478.337383,3996.9511892809896,35.693551778793335,3.742053822983467,1000,96000
7,base,luxury,97,4027.315910660325,1360.073443,3917.004493776805,35.12194299697876,2.739080303870008,1000,97000
7,base,luxury,98,3970.2160083918006,1205.322356,3873.963116680363,37.220868825912476,2.424374177827834,1000,98000
7,base,luxury,99,4086.1244207407467,1360.489532,3959.739751648079,35.69226813316345,3.0930205759558365,1000,99000
7,high,budget,0,1461.8242775614967,609.69453,1412.7088339544957,35.611520767211914,3.3598733008410298,1000,0
7,high,budget,1,1438.5418126302359,609.747995,1379.4168078474927,36.2695848941803,4.110065085604901,1000,1000
7,high,budget,2,1498.5483931832148,625.801876,1459.3827550062963,36.552465200424194,2.61357179755289,1000,2000
7,high,budget,3,1453.2919825100853,606.317565,1399.5388206972862,35.67673707008362,3.6987172887280493,1000,3000
7,high,budget,4,1429.1592632981908,599.280952,1349.9371797346305,35.13452124595642,5.5432648829307425,1000,4000
7,high,budget,5,1401.1080387912211,601.848224,1324.6972437624559,35.54710006713867,5.453597646523192,1000,5000
7,high,budget,6,1454.223527391517,612.693184,1393.7675455196613,36.162405252456665,4.157268860881204,1000,6000
